Epoch,Quantum_Loss,Classical_Loss,Quantum_Accuracy_Pct,Classical_Accuracy_Pct
0,1.503961590668843,1.3586050370779372,31.4,66.60000000000001
1,1.5008972411374075,1.3581404857289945,,
2,1.4978693773236273,1.3576817431706232,,
3,1.494877631474549,1.3572287364606688,,
4,1.4919216372072774,1.356781393548256,,
5,1.4890010295784486,1.3563396432641077,,
6,1.486115445151477,1.3559034153109486,,
7,1.4832645220614862,1.3554726402539692,,
8,1.4804479000780397,1.3550472495113475,,
9,1.4776652206656093,1.3546271753448338,,
10,1.4749161270418876,1.3542123508504074,,
11,1.4722002642338428,1.3538027099489967,,
12,1.4695172791317237,1.3533981873772487,,
13,1.4668668205408044,1.352998718678403,,
14,1.464248539231125,1.3526042401931988,,
15,1.4616620879851112,1.352214689050874,,
16,1.459107121643117,1.3518300031602137,,
17,1.4565832971469814,1.351450121200686,,
18,1.4540902735815893,1.3510749826136565,,
19,1.4516277122144534,1.3507045275936305,,
20,1.4491952765333729,1.3503386970796245,37.6,70.8
21,1.4467926322822153,1.3499774327465666,,
22,1.4444194474947942,1.3496206769967973,,
23,1.4420753925269665,1.3492683729516162,,
24,1.4397601400869005,1.348920464442934,,
25,1.4374733652635907,1.3485768960049622,,
26,1.4352147455536763,1.3482376128660092,,
27,1.4329839608865114,1.3479025609403283,,
28,1.4307806936476577,1.34757168682006,,
29,1.4286046287007108,1.3472449377672084,,
30,1.4264554534075522,1.3469222617057488,,
31,1.4243328576470689,1.3466036072137613,,
32,1.422236533832371,1.3462889235156597,,
33,1.4201661769265201,1.3459781604745005,,
34,1.418121484456846,1.3456712685843304,,
35,1.4161021565278396,1.3453681989626776,,
36,1.4141078958327122,1.3450689033430303,,
37,1.412138407663622,1.3447733340674526,,
38,1.4101933999205811,1.3444814440792583,,
39,1.4082725831191665,1.3441931869157382,,
40,1.4063756703969603,1.3439085167009888,45.800000000000004,72.6
41,1.404502377518844,1.3436273881387835,,
42,1.4026524228811301,1.3433497565055623,,
43,1.4008255275145483,1.343075577643432,,
44,1.3990214150862466,1.3428048079533008,,
45,1.3972398119006286,1.3425374043880287,,
46,1.3954804468992712,1.3422733244457057,,
47,1.393743051659814,1.3420125261629472,,
48,1.3920273603939202,1.341754968108301,,
49,1.3903331099443295,1.3415006093757045,,
50,1.388660039781014,1.341249409578016,,
51,1.3870078919964868,1.3410013288406193,,
52,1.3853764113002873,1.340756327795088,,
53,1.38376534501269,1.3405143675729385,,
54,1.382174443057639,1.3402754097994276,,
55,1.3806034579549562,1.3400394165874427,,
56,1.3790521448118336,1.3398063505314204,,
57,1.377520261313662,1.3395761747014021,,
58,1.3760075677142145,1.3393488526370687,,
59,1.3745138268251968,1.3391243483419182,,
60,1.3730388040052073,1.3389026262774564,56.00000000000001,74.0
61,1.371582267148129,1.3386836513574956,,
62,1.3701439866709721,1.3384673889424674,,
63,1.3687237355012056,1.3382538048338646,,
64,1.3673212890635797,1.338042865268681,,
65,1.3659364252664827,1.33783453691396,,
66,1.3645689244878587,1.3376287868613927,,
