Epoch,Quantum_Loss,Classical_Loss,Quantum_Accuracy_Pct,Classical_Accuracy_Pct
0,1.502736177579237,1.4164230283957515,1.502736177579237,1.4164230283957515
1,1.497644791726095,1.4137760234912335,,
2,1.4926112273101708,1.4111600610076172,,
3,1.4876349721543782,1.4085748115151129,,
4,1.482715513053091,1.406019947631921,,
5,1.4778523359574884,1.4034951440565548,,
6,1.4730449261577996,1.4010000775986893,,
7,1.4682927684623963,1.3985344272084947,,
8,1.4635953473735706,1.3960978740045502,,
9,1.4589521472599505,1.393690101300277,,
10,1.4543626525254336,1.3913107946289953,,
11,1.4498263477745899,1.388959641767565,,
12,1.4453427179744405,1.386636332758684,,
13,1.4409112486125475,1.3843405599318184,,
14,1.436531425851374,1.3820720179228343,,
15,1.432202736678863,1.3798304036923341,,
16,1.4279246690551617,1.3776154165427124,,
17,1.4236967120555013,1.3754267581339903,,
18,1.4195183560091655,1.373264132498419,,
19,1.4153890926345403,1.3711272460538908,,
20,1.4113084151702255,1.3690158076161953,1.4113084151702255,1.3690158076161953
21,1.4072758185021963,1.3669295284101268,,
22,1.4032907992870114,1.3648681220794792,,
23,1.399352856071055,1.3628313046959548,,
24,1.3954614894058417,1.3608187947670138,,
25,1.3916162019593703,1.3588303132426758,,
26,1.3878164986235546,1.356865583521323,,
27,1.3840618866177565,1.35492433145451,,
28,1.380351875588421,1.35300628535082,,
29,1.376685977704881,1.351111175978779,,
30,1.373063707751323,1.3492387365688632,,
31,1.3694845832149751,1.3473887028146305,,
32,1.3659481243705576,1.3455608128729868,,
33,1.3624538543610252,1.3437548073636032,,
34,1.3590012992746565,1.3419704293675565,,
35,1.355589988218545,1.340207424425153,,
36,1.3522194533885243,1.3384655405330088,,
37,1.3488892301356077,1.33674452814038,,
38,1.3455988570289825,1.3350441401447903,,
39,1.342347875915611,1.3333641318869596,,
40,1.3391358319765259,1.331704261145064,1.3391358319765259,1.331704261145064
41,1.3359622737798555,1.330064288128359,,
42,1.3328267533306524,1.3284439754701705,,
43,1.3297288261175957,1.326843088220282,,
44,1.3266680511566316,1.3252613938367577,,
45,1.3236439910316045,1.3236986621771873,,
46,1.3206562119319798,1.32215466548941,,
47,1.317704283687692,1.3206291784017077,,
48,1.3147877798012064,1.3191219779125216,,
49,1.311906277476869,1.317632843379666,,
50,1.3090593576475966,1.3161615565091032,,
51,1.3062466049990036,1.314707901343284,,
