Epoch,Quantum_Loss,Classical_Loss
0,0.2130078135578294,0.41169719072425376
1,0.20557982325339585,0.40242297705011104
2,0.198421981448413,0.3934330096263061
3,0.19152943897774505,0.38472902849213586
4,0.1848968336695635,0.37631124651687614
5,0.17851835714049152,0.3681785134095367
6,0.17238782013002124,0.36032847659614303
7,0.1664987156085861,0.3527577352526194
8,0.16084427902569973,0.34546198501495406
9,0.15541754519634685,0.3384361519511478
10,0.15021140145047795,0.33167451523226715
11,0.1452186367883317,0.3251708185725296
12,0.14043198689081687,0.31891837093299524
13,0.13584417492778295,0.3129101372277535
14,0.1314479481870212,0.3071388198717627
15,0.1272361106132892,0.3015969320048477
16,0.12320155140009993,0.2962768631542508
17,0.1193372698183949,0.2911709379911604
18,0.11563639649670342,0.2862714687207523
19,0.11209221138827642,0.2815708015389745
20,0.10869815867331419,0.2770613575040035
21,0.10544785885009164,0.2727356681111323
22,0.10233511826876175,0.26858640582704596
23,0.09935393635702466,0.2646064098297288
24,0.09649851077869451,0.2607887072083042
25,0.09376324075537602,0.2571265298967561
26,0.0911427287687296,0.2536133276406618
27,0.0886317808468133,0.2502427773214921
28,0.08622540562326322,0.2470087889845874
29,0.08391881234305014,0.24390550893175786
30,0.08170740797357391,0.24092732024602467
31,0.07958679356519231,0.2380688411138431
32,0.07755275999113605,0.23532492129963056
33,0.07560128318327795,0.2326906371095849
34,0.07372851896750836,0.23016128515803183
35,0.07193079759058477,0.22773237522146023
36,0.07020461801929828,0.2253996224345838
37,0.06854664208265493,0.22315893905068415
38,0.06695368851848497,0.22100642595643064
39,0.06542272697745374,0.21893836410039058
40,0.06395087202981523,0.21695120596534656
41,0.0625353772133848,0.2150415671878968
42,0.06117362915506583,0.21320621840497606
43,0.05986314179279427,0.21144207738607484
44,0.058601550719919314,0.2097462014920572
45,0.05738660766976457,0.20811578048648882
46,0.0562161751543652,0.206548129713098
47,0.055088221268100694,0.20504068364315828
48,0.054000814664104,0.2035909897889317
49,0.05295211970886997,0.2021967029735565
50,0.05194039181838165,0.2008555799436202
51,0.05096397297727622,0.19956547430785754
52,0.05002128744105318,0.19832433178370198
53,0.04911083762005017,0.19713018573257907
54,0.04823120014285429,0.19598115296465904
55,0.04738102209594543,0.19487542979412137
56,0.04655901743566141,0.19381128832667838
57,0.04576396356801725,0.19278707296205144
58,0.04499469809147165,0.19180119709518542
59,0.044250115697409706,0.19085214000116793
60,0.043529165222872215,0.18993844389001668
61,0.04283084684990888,0.18905871111868314
62,0.04215420944584284,0.18821160154875685
63,0.041498348038702455,0.18739583003942425
64,0.04086240142209123,0.1866101640662272
65,0.040245549883822965,0.1858534214570759
66,0.03964701305273497,0.18512446823778914
67,0.03906604785820758,0.18442221658017732
68,0.038501946597049745,0.18374562284633633
69,0.03795403510256496,0.18309368572341062
70,0.037421671010770576,0.18246544444359206
71,0.03690424211891913,0.1818599770845818
72,0.036401164831646855,0.18127639894613737
73,0.03591188269025634,0.18071386099868045
74,0.035435864980824676,0.18017154840024893
75,0.03497260541701224,0.1796486790783491
76,0.03452162089362786,0.17914450237350432
77,0.034082450307189247,0.17865829774151018
78,0.03365465343988964,0.17818937351159675
79,0.03323780990355744,0.17773706569786743
80,0.03283151814036045,0.17730073686154002
81,0.03243539447716972,0.17687977502165253
82,0.03204907223065444,0.17647359261202572
83,0.03167220086032885,0.17608162548238804
84,0.0313044451669191,0.17570333194167986
85,0.030945484533555098,0.17533819184165073
86,0.030595012207426244,0.1749857056989582
87,0.03025273461966666,0.17464539385406408
88,0.029918370741356202,0.1743167956653052
89,0.029591651473640623,0.1739994687365929
90,0.02927231907008123,0.17369298817727044
91,0.028960126589451442,0.17339694589272406
92,0.0286548373772947,0.1731109499044106
93,0.02835622457465335,0.1728346236980275
94,0.02806407065246683,0.17256760559860784
95,0.02777816697022051,0.17230954817138225
96,0.027498313357509144,0.17206011764730036
97,0.027224317717251218,0.17181899337215845
98,0.026955995649363493,0.17158586727832442
99,0.026693170093772974,0.17136044337810188
100,0.026435670991705178,0.1711424372778152
101,0.02618333496424988,0.17093157571174108
102,0.02593600500726025,0.17072759609505128
103,0.025693530201696704,0.17053024609496922
104,0.02545576543857545,0.17033928321937888
105,0.02522257115773077,0.17015447442215698
106,0.02499381309964389,0.16997559572453577
107,0.024769362069634253,0.16980243185182997
108,0.024549093713748672,0.169634775884893
109,0.024332888305720817,0.16947242892569678
110,0.024120630544410455,0.16931519977645215
111,0.02391220936116284,0.1691629046317159
112,0.023707517736562895,0.1690153667829523
113,0.023506452526085516,0.16887241633503985
114,0.023308914294173536,0.16873388993423655
115,0.023114807156299884,0.1685996305071375
116,0.022924038628595787,0.16846948701017675
117,0.022736519484649838,0.16834331418924697
118,0.022552163619104615,0.16822097234902553
119,0.022370887917698846,0.16810232713161416
120,0.022192612133422163,0.16798724930411565
121,0.02201725876846738,0.16787561455478606
122,0.021844752961684054,0.16776730329741538
123,0.021675022381251085,0.16766220048360525
124,0.02150799712230416,0.1675601954226243
125,0.021343609609266047,0.16746118160853546
126,0.02118179450264235,0.1673650565543017
127,0.02102248861005909,0.16727172163258863
128,0.020865630801328427,0.16718108192299408
129,0.02071116192734257,0.1670930460654446
130,0.0205590247426052,0.16700752611951045
131,0.020409163831220704,0.16692443742940027
132,0.02026152553617037,0.16684369849440572
133,0.02011605789171526,0.16676523084457537
134,0.019972710558771492,0.16668895892140845
135,0.01983143476311473,0.16661480996336284
136,0.019692183236275643,0.1665427138959848
137,0.019554910158997477,0.16647260322647184
138,0.019419571107131467,0.16640441294249023
139,0.01928612299985459,0.16633808041507436
140,0.01915452405009823,0.16627354530544236
141,0.019024733717083242,0.16621074947556935
142,0.018896712660861653,0.16614963690236587
143,0.018770422698770623,0.1660901535953149
144,0.01864582676370967,0.16603224751742726
145,0.018522888864155106,0.16597586850938018
146,0.018401574045832158,0.16592096821670996
147,0.01828184835496701,0.16586750001993417
148,0.01816367880304723,0.16581541896748417
149,0.01804703333302017,0.1657646817113341
150,0.01793188078686504,0.1657152464452154
151,0.017818190874475292,0.1656670728453125
152,0.017705934143792373,0.1656201220133382
153,0.017595081952134443,0.16557435642189142
154,0.017485606438666965,0.16552973986200467
155,0.017377480497963164,0.16548623739279178
156,0.017270677754607236,0.16544381529310975
157,0.01716517253879265,0.16540244101515342
158,0.017060939862873513,0.16536208313990322
159,0.016957955398825417,0.1653227113343507
160,0.01685619545657742,0.16528429631042924
161,0.01675563696317666,0.16524680978558073
162,0.016656257442749355,0.16521022444489047
163,0.01655803499722497,0.1651745139047272
164,0.016460948287789115,0.16513965267782663
165,0.01636497651703589,0.165105616139759
166,0.016270099411788738,0.1650723804967251
167,0.016176297206561555,0.16503992275462603
168,0.01608355062763409,0.16500822068935467
169,0.01599184087771446,0.16497725281825912
170,0.015901149621165463,0.16494699837273136
171,0.015811458969770754,0.16491743727187302
172,0.015722751469018383,0.16488855009719736
173,0.01563501008488048,0.16486031806832224
174,0.01554821819106936,0.16483272301961677
175,0.015462359556749421,0.1648057473777603
176,0.015377418334687372,0.16477937414017826
177,0.01529337904982262,0.16475358685431876
178,0.015210226588240663,0.16472836959773618
179,0.015127946186533814,0.164703706958948
180,0.015046523421533536,0.1646795840190351
181,0.014965944200399449,0.16465598633395417
182,0.01488619475105141,0.16463289991753424
183,0.014807261612930342,0.16461031122512892
184,0.014729131628076004,0.16458820713789887
185,0.014651791932508271,0.16456657494769814
186,0.014575229947900467,0.16454540234254078
187,0.014499433373534485,0.16452467739262375
188,0.014424390178524486,0.16450438853688437
189,0.014350088594301546,0.16448452457007057
190,0.014276517107347512,0.16446507463030288
191,0.014203664452169008,0.16444602818710968
192,0.014131519604503087,0.16442737502991528
193,0.014060071774744718,0.1644091052569644
194,0.013989310401589126,0.1643912092646638
195,0.013919225145879581,0.16437367773732592
196,0.013849805884654173,0.16435650163729795
197,0.013781042705383295,0.16433967219546075
198,0.013712925900391491,0.16432318090208353
199,0.013645445961456457,0.16430701949801974
200,0.01357859357457903,0.1642911799662308
201,0.013512359614917605,0.16427565452362483
202,0.013446735141881523,0.16426043561319764
203,0.013381711394377022,0.16424551589646447
204,0.013317279786201088,0.16423088824617088
205,0.013253431901577035,0.16421654573927144
206,0.01319015949082761,0.16420248165016677
207,0.013127454466180298,0.16418868944418719
208,0.013065308897699962,0.16417516277131508
209,0.013003715009344979,0.16416189546013557
210,0.012942665175142103,0.1641488815120067
211,0.01288215191547573,0.16413611509544113
212,0.012822167893488494,0.1641235905406905
213,0.012762705911588111,0.16411130233452526
214,0.012703758908057892,0.1640992451152016
215,0.012645319953766701,0.164087413667609
216,0.012587382248975569,0.16407580291859142
