Epoch,Quantum_Loss,Classical_Loss,Quantum_Accuracy_Pct,Classical_Accuracy_Pct
0,1.6472863427579276,1.6092664478001326,1.6472863427579276,1.6092664478001326
1,1.6394847497506084,1.6032834756984105,,
2,1.6317595234651476,1.5973651301228002,,
3,1.62411025576781,1.5915109194289239,,
4,1.6165365321578336,1.585720349829481,,
5,1.6090379319268362,1.5799929255497767,,
6,1.6016140283206557,1.574328148981989,,
7,1.5942643887034684,1.568725520838255,,
8,1.586988574724025,1.5631845403023714,,
9,1.5797861424838826,1.5577047051801602,,
10,1.5726566427074296,1.5522855120483572,,
11,1.5655996209135847,1.5469264564018246,,
12,1.5586146175890132,1.5416270327992119,,
13,1.5517011683626452,1.5363867350068794,,
14,1.5448588041814224,1.5312050561408803,,
15,1.5380870514870426,1.5260814888073533,,
16,1.5313854323935783,1.5210155252406248,,
17,1.5247534648657994,1.5160066574396232,,
18,1.518190662898044,1.5110543773020382,,
19,1.5116965366934683,1.5061581767564067,,
20,1.505270592843552,1.5013175478920537,1.505270592843552,1.5013175478920537
21,1.498912334507642,1.4965319830867756,,
22,1.492621261592465,1.4918009751322596,,
23,1.4863968709313715,1.4871240173571594,,
24,1.480238656463212,1.4825006037478443,,
25,1.4741461094107018,1.477930229066731,,
26,1.4681187184580937,1.473412388968193,,
27,1.4621559699280307,1.4689465801119503,,
28,1.4562573479574776,1.4645323002740362,,
29,1.4504223346725191,1.460169048455183,,
30,1.444650410361964,1.4558563249866894,,
31,1.4389410536495881,1.4515936316337366,,
32,1.4332937416648854,1.4473804716960468,,
33,1.4277079502122385,1.443216350106057,,
34,1.4221831539383498,1.4391007735243893,,
35,1.4167188264978559,1.435033250432726,,
36,1.4113144407169869,1.431013291224112,,
37,1.4059694687551765,1.4270404082905648,,
38,1.4006833822645322,1.4231141161080847,,
39,1.3954556525470523,1.4192339313190652,,
40,1.390285750709497,1.4153993728120453,1.390285750709497,1.4153993728120453
41,1.3851731478158553,1.4116099617988451,,
42,1.3801173150372725,1.4078652218891612,,
43,1.3751177237994212,1.4041646791624853,,
44,1.3701738459272006,1.400507862237506,,
45,1.3652851537866886,1.3968943023389226,,
46,1.3604511204243461,1.3933235333617222,,
47,1.3556712197033285,1.3897950919329147,,
48,1.3509449264369104,1.3863085174708136,,
49,1.3462717165189606,1.382863352241754,,
50,1.3416510670514097,1.3794591414144497,,
51,1.3370824564686883,1.3760954331118693,,
52,1.3325653646590678,1.3727717784606994,,
53,1.3280992730829424,1.3694877316384626,,
54,1.323683664887921,1.366242849918341,,
55,1.319318025020817,1.3630366937115699,,
56,1.3150018403364299,1.3598688266077015,,
57,1.310734599703169,1.3567388154125262,,
58,1.3065157941054673,1.3536462301838355,,
59,1.3023449167429928,1.3505906442650262,,
60,1.2982214631266746,1.3475716343165098,1.2982214631266746,1.3475716343165098
61,1.2941449311715092,1.3445887803451435,,
62,1.2901148212861977,1.341641665731521,,
63,1.286130636459573,1.338729877255232,,
64,1.2821918823438754,1.335853005118278,,
65,1.2782980673348578,1.3330106429663908,,
66,1.274448702648777,1.330202387908583,,
67,1.2706433023962431,1.3274278405348099,,
68,1.2668813836530033,1.3246866049318036,,
69,1.263162466527648,1.3219782886971472,,
70,1.2594860742263045,1.3193025029516703,,
71,1.2558517331143184,1.3166588623501203,,
72,1.2522589727749776,1.3140469850901817,,
73,1.2487073260653123,1.3114664929199626,,
74,1.2451963291690098,1.3089170111438635,,
75,1.2417255216464889,1.3063981686269488,,
76,1.2382944464821655,1.3039095977979036,,
77,1.2349026501289757,1.3014509346504846,,
78,1.2315496825501722,1.2990218187436355,,
79,1.2282350972584752,1.2966218932002338,,
80,1.2249584513526088,1.294250804704576,1.2249584513526088,1.294250804704576
81,1.221719305551269,1.291908203498541,,
82,1.2185172242245805,1.2895937433765934,,
83,1.2153517754231122,1.2873070816795584,,
84,1.2122225309044639,1.2850478792872875,,
85,1.2091290661575234,1.282815800610216,,
86,1.20607096042441,1.280610513579839,,
87,1.2030477967201871,1.2784316896381938,,
88,1.2000591618503884,1.2762790037263405,,
89,1.1971046464263997,1.274152134271914,,
90,1.1941838448787894,1.2720507631756954,,
91,1.1912963554685934,1.26997457579742,,
92,1.188441780296655,1.2679232609406466,,
93,1.1856197253110579,1.265896510836859,,
94,1.1828298003126878,1.2638940211288219,,
95,1.180071618959029,1.261915490853157,,
96,1.1773447987661882,1.2599606224222364,,
97,1.1746489611092596,1.2580291216054031,,
98,1.1719837312210464,1.2561206975095387,,
99,1.1693487381891985,1.2542350625590706,,
100,1.1667436149518449,1.2523719324752904,1.1667436149518449,1.2523719324752904
101,1.1641679982917457,1.2505310262552862,,
102,1.1616215288290228,1.2487120661501931,,
103,1.1591038510125389,1.246914777643059,,
104,1.1566146131099406,1.2451388894262159,,
105,1.1541534671964664,1.2433841333781672,,
106,1.1517200691425118,1.2416502445401711,,
107,1.1493140786000484,1.2399369610923197,,
108,1.1469351589879153,1.2382440243293364,,
109,1.1445829774760514,1.2365711786360307,,
110,1.1422572049686879,1.234918171462383,,
111,1.1399575160865791,1.2332847532984037,,
112,1.1376835891482902,1.2316706776487112,,
113,1.1354351061505972,1.2300757010068348,,
114,1.133211752748041,1.2284995828293293,,
115,1.1310132182316783,1.2269420855096522,,
116,1.128839195507058,1.2254029743518746,,
117,1.126689381071487,1.2238820175442455,,
118,1.1245634749906004,1.2223789861325538,,
119,1.122461180874285,1.2208936539934194,,
120,1.120382205851995,1.2194257978074194,1.120382205851995,1.2194257978074194
121,1.1183262605474966,1.2179751970321908,,
122,1.116293059053058,1.2165416338753527,,
123,1.1142823189031523,1.215124893267474,,
124,1.1122937610476733,1.2137247628348669,,
125,1.1103271098247192,1.212341032872502,,
126,1.108382092932961,1.2109734963167509,,
127,1.1064584414036387,1.209621948718214,,
128,1.1045558895722007,1.2082861882145128,,
129,1.1026741750496267,1.2069660155031225,,
130,1.1008130386934547,1.2056612338142225,,
131,1.0989722245785414,1.2043716488835992,,
132,1.0971514799675777,1.2030970689255618,,
133,1.0953505552813967,1.2018373046059743,,
134,1.093569204069077,1.2005921690153105,,
135,1.0918071829778855,1.199361477641856,,
136,1.0900642517230723,1.198145048344901,,
137,1.0883401730575273,1.196942701328136,,
138,1.0866347127413554,1.195754259113074,,
139,1.084947639511341,1.1945795465126452,,
140,1.0832787250503682,1.1934183906048936,1.0832787250503682,1.1934183906048936
141,1.0816277439567776,1.1922706207067846,,
142,1.0799944737136975,1.191136068348169,,
143,1.0783786946583722,1.1900145672459093,,
144,1.076780189951477,1.1889059532781063,,
145,1.0751987455464667,1.1878100644585254,,
146,1.0736341501589457,1.1867267409111661,,
147,1.0720861952360978,1.1856558248449969,,
148,1.0705546749261623,1.1845971605288548,,
149,1.0690393860480063,1.183550594266538,,
150,1.0675401280607666,1.1825159743720537,,
151,1.0660567030335888,1.1814931511450744,,
152,1.0645889156154944,1.1804819768465695,,
153,1.0631365730053506,1.1794823056746098,,
154,1.061699484921979,1.1784939937404293,,
155,1.0602774635744001,1.1775168990445626,,
156,1.0588703236322439,1.1765508814533385,,
157,1.0574778821962874,1.175595802675433,,
158,1.0560999587691948,1.1746515262387098,,
159,1.0547363752263992,1.1737179174672805,,
160,1.053386955787192,1.1727948434586801,1.053386955787192,1.1727948434586801
161,1.0520515269859834,1.1718821730613271,,
162,1.0507299176437623,1.170979776852215,,
163,1.049421958839764,1.170087527114739,,
164,1.0481274838833365,1.1692052978168002,,
165,1.0468463282860139,1.1683329645890974,,
166,1.0455783297338264,1.1674704047036493,,
167,1.0443233280598014,1.1666174970525025,,
168,1.0430811652167211,1.1657741221267344,,
169,1.041851685250084,1.1649401619955435,,
170,1.040634734271321,1.1641155002856962,,
171,1.0394301604312255,1.1633000221611058,,
172,1.038237813893639,1.1624936143026667,,
173,1.0370575468093768,1.1616961648882673,,
174,1.0358892132903874,1.160907563573096,,
175,1.034732669384171,1.1601277014700417,,
176,1.03358777304844,1.1593564711305029,,
177,1.0324543841260307,1.1585937665251729,,
178,1.0313323643200658,1.157839483025261,,
179,1.0302215771693755,1.157093517383795,,
180,1.0291218880241642,1.1563557677171903,1.0291218880241642,1.1563557677171903
181,1.028033164021935,1.1556261334870173,,
182,1.0269552740636823,1.1549045154820006,,
183,1.0258880887903152,1.154190815800201,,
184,1.0248314805593632,1.15348493783145,,
185,1.0237853234219225,1.152786786239963,,
186,1.0227494930998677,1.1520962669471428,,
187,1.0217238669633117,1.1514132871146714,,
188,1.020708324008335,1.150737755127707,,
189,1.0197027448349563,1.1500695805783683,,
190,1.0187070116253711,1.149408674249372,,
191,1.0177210081224357,1.1487549480979051,,
192,1.0167446196084133,1.148108315239672,,
193,1.0157777328839672,1.1474686899331552,,
194,1.0148202362474066,1.1468359875640892,,
195,1.0138720194741953,1.146210124630097,,
196,1.0129329737966868,1.1455910187255594,,
197,1.0120029918841351,1.1449785885266304,,
198,1.0110819678229344,1.1443727537765114,,
199,1.0101697970971122,1.1437734352708364,,
200,1.0092663765690615,1.1431805548433214,1.0092663765690615,1.1431805548433214
201,1.0083716044605309,1.142594035351551,,
202,1.0074853803338313,1.1420138006629637,,
203,1.0066076050733124,1.1414397756410235,,
204,1.0057381808670438,1.1408718861315936,,
205,1.0048770111887655,1.1403100589494173,,
206,1.0040240007800496,1.1397542218648917,,
207,1.0031790556327032,1.1392043035909116,,
208,1.0023420829714007,1.138660233769943,,
209,1.0015129912365481,1.138121942961276,,
210,1.000691690067367,1.1375893626283926,,
211,0.9998780902852098,1.1370624251265706,,
212,0.9990721038770944,1.1365410636906248,,
213,0.9982736439794602,1.1360252124228036,,
214,0.9974826248621393,1.135514806280865,,
215,0.9966989619125531,1.1350097810663105,,
216,0.9959225716201121,1.134510073412779,,
217,0.9951533715608347,1.1340156207746004,,
218,0.9943912803821701,1.1335263614155056,,
219,0.9936362177880401,1.1330422343974829,,
220,0.9928881045240706,1.1325631795697941,0.9928881045240706,1.1325631795697941
221,0.9921468623630375,1.1320891375581563,,
222,0.9914124140905116,1.131620049754043,,
223,0.9906846834907015,1.1311558583041492,,
224,0.9899635953324897,1.1306965061000145,,
225,0.98924907535567,1.1302419367677605,,
